arm,game_id,game_date,away,home,cutoff,pick,actual,correct,home_win_prob,selected_decimal_odds,stake,net_pnl
C,UTA-DEN-2025-12-22,2025-12-22,UTA,DEN,2025-12-21,DEN,DEN,1,0.7581,1.0109853331329068,100.0,1.1
A,BRK-PHI-2025-12-23,2025-12-23,BRK,PHI,2025-12-22,PHI,BRK,0,0.598547,1.2829249092441042,100.0,-100.0
B,BRK-PHI-2025-12-23,2025-12-23,BRK,PHI,2025-12-22,PHI,BRK,0,0.64,1.2829249092441042,100.0,-100.0
C,BRK-PHI-2025-12-23,2025-12-23,BRK,PHI,2025-12-22,PHI,BRK,0,0.6,1.2829249092441042,100.0,-100.0
A,CHI-ATL-2025-12-23,2025-12-23,CHI,ATL,2025-12-22,ATL,CHI,0,0.558694,1.6098968398025695,100.0,-100.0
B,CHI-ATL-2025-12-23,2025-12-23,CHI,ATL,2025-12-22,CHI,CHI,1,0.47,2.4018704589028004,100.0,140.19
C,CHI-ATL-2025-12-23,2025-12-23,CHI,ATL,2025-12-22,ATL,CHI,0,0.5587,1.6098968398025695,100.0,-100.0
A,DEN-DAL-2025-12-23,2025-12-23,DEN,DAL,2025-12-22,DEN,DAL,0,0.368935,2.107534892963796,100.0,-100.0
B,DEN-DAL-2025-12-23,2025-12-23,DEN,DAL,2025-12-22,DEN,DAL,0,0.48,2.107534892963796,100.0,-100.0
C,DEN-DAL-2025-12-23,2025-12-23,DEN,DAL,2025-12-22,DEN,DAL,0,0.3689,2.107534892963796,100.0,-100.0
A,DET-SAC-2025-12-23,2025-12-23,DET,SAC,2025-12-22,DET,DET,1,0.221461,1.2829249092441042,100.0,28.29
B,DET-SAC-2025-12-23,2025-12-23,DET,SAC,2025-12-22,DET,DET,1,0.48,1.2829249092441042,100.0,28.29
C,DET-SAC-2025-12-23,2025-12-23,DET,SAC,2025-12-22,DET,DET,1,0.2215,1.2829249092441042,100.0,28.29
A,HOU-LAC-2025-12-23,2025-12-23,HOU,LAC,2025-12-22,HOU,LAC,0,0.289435,1.3939374523829573,100.0,-100.0
B,HOU-LAC-2025-12-23,2025-12-23,HOU,LAC,2025-12-22,HOU,LAC,0,0.47,1.3939374523829573,100.0,-100.0
C,HOU-LAC-2025-12-23,2025-12-23,HOU,LAC,2025-12-22,HOU,LAC,0,0.2894,1.3939374523829573,100.0,-100.0
A,LAL-PHO-2025-12-23,2025-12-23,LAL,PHO,2025-12-22,LAL,PHO,0,0.457189,2.4018704589028004,100.0,-100.0
B,LAL-PHO-2025-12-23,2025-12-23,LAL,PHO,2025-12-22,LAL,PHO,0,0.46,2.4018704589028004,100.0,-100.0
C,LAL-PHO-2025-12-23,2025-12-23,LAL,PHO,2025-12-22,LAL,PHO,0,0.4572,2.4018704589028004,100.0,-100.0
A,MEM-UTA-2025-12-23,2025-12-23,MEM,UTA,2025-12-22,UTA,MEM,0,0.513914,3.00059409210862,100.0,-100.0
B,MEM-UTA-2025-12-23,2025-12-23,MEM,UTA,2025-12-22,MEM,MEM,1,0.46,1.419985256803251,100.0,42.0
C,MEM-UTA-2025-12-23,2025-12-23,MEM,UTA,2025-12-22,MEM,MEM,1,0.4861,1.419985256803251,100.0,42.0
A,MIL-IND-2025-12-23,2025-12-23,MIL,IND,2025-12-22,MIL,MIL,1,0.388113,1.776161052107465,100.0,77.62
B,MIL-IND-2025-12-23,2025-12-23,MIL,IND,2025-12-22,MIL,MIL,1,0.48,1.776161052107465,100.0,77.62
C,MIL-IND-2025-12-23,2025-12-23,MIL,IND,2025-12-22,MIL,MIL,1,0.3881,1.776161052107465,100.0,77.62
A,NOP-CLE-2025-12-23,2025-12-23,NOP,CLE,2025-12-22,CLE,CLE,1,0.547285,1.2829249092441042,100.0,28.29
B,NOP-CLE-2025-12-23,2025-12-23,NOP,CLE,2025-12-22,CLE,CLE,1,0.62,1.2829249092441042,100.0,28.29
C,NOP-CLE-2025-12-23,2025-12-23,NOP,CLE,2025-12-22,CLE,CLE,1,0.5473,1.2829249092441042,100.0,28.29
A,NYK-MIN-2025-12-23,2025-12-23,NYK,MIN,2025-12-22,MIN,MIN,1,0.619082,1.3692645512979118,100.0,36.93
B,NYK-MIN-2025-12-23,2025-12-23,NYK,MIN,2025-12-22,NYK,MIN,0,0.48,3.2554103129295107,100.0,-100.0
C,NYK-MIN-2025-12-23,2025-12-23,NYK,MIN,2025-12-22,MIN,MIN,1,0.6191,1.3692645512979118,100.0,36.93
A,OKC-SAS-2025-12-23,2025-12-23,OKC,SAS,2025-12-22,SAS,SAS,1,0.591751,3.00059409210862,100.0,200.06
B,OKC-SAS-2025-12-23,2025-12-23,OKC,SAS,2025-12-22,OKC,SAS,0,0.48,1.419985256803251,100.0,-100.0
C,OKC-SAS-2025-12-23,2025-12-23,OKC,SAS,2025-12-22,OKC,SAS,0,0.4082,1.419985256803251,100.0,-100.0
A,ORL-POR-2025-12-23,2025-12-23,ORL,POR,2025-12-22,POR,ORL,0,0.52396,2.1075348929637956,100.0,-100.0
B,ORL-POR-2025-12-23,2025-12-23,ORL,POR,2025-12-22,ORL,ORL,1,0.48,1.776161052107465,100.0,77.62
C,ORL-POR-2025-12-23,2025-12-23,ORL,POR,2025-12-22,ORL,ORL,1,0.476,1.776161052107465,100.0,77.62
A,TOR-MIA-2025-12-23,2025-12-23,TOR,MIA,2025-12-22,MIA,TOR,0,0.601771,1.4765224814319189,100.0,-100.0
B,TOR-MIA-2025-12-23,2025-12-23,TOR,MIA,2025-12-22,MIA,TOR,0,0.54,1.4765224814319189,100.0,-100.0
C,TOR-MIA-2025-12-23,2025-12-23,TOR,MIA,2025-12-22,MIA,TOR,0,0.6018,1.4765224814319189,100.0,-100.0
A,WAS-CHO-2025-12-23,2025-12-23,WAS,CHO,2025-12-22,CHO,CHO,1,0.598625,1.3692645512979118,100.0,36.93
B,WAS-CHO-2025-12-23,2025-12-23,WAS,CHO,2025-12-22,WAS,CHO,0,0.48,3.2554103129295107,100.0,-100.0
C,WAS-CHO-2025-12-23,2025-12-23,WAS,CHO,2025-12-22,CHO,CHO,1,0.6,1.3692645512979118,100.0,36.93
A,CLE-NYK-2025-12-25,2025-12-25,CLE,NYK,2025-12-24,NYK,NYK,1,0.683693,2.4018704589028004,100.0,140.19
B,CLE-NYK-2025-12-25,2025-12-25,CLE,NYK,2025-12-24,CLE,NYK,0,0.43,1.6098968398025695,100.0,-100.0
C,CLE-NYK-2025-12-25,2025-12-25,CLE,NYK,2025-12-24,NYK,NYK,1,0.6837,2.4018704589028004,100.0,140.19
A,DAL-GSW-2025-12-25,2025-12-25,DAL,GSW,2025-12-24,GSW,GSW,1,0.67832,1.2829249092441042,100.0,28.29
B,DAL-GSW-2025-12-25,2025-12-25,DAL,GSW,2025-12-24,GSW,GSW,1,0.53,1.2829249092441042,100.0,28.29
C,DAL-GSW-2025-12-25,2025-12-25,DAL,GSW,2025-12-24,GSW,GSW,1,0.6783,1.2829249092441042,100.0,28.29
A,HOU-LAL-2025-12-25,2025-12-25,HOU,LAL,2025-12-24,LAL,HOU,0,0.503291,3.00059409210862,100.0,-100.0
B,HOU-LAL-2025-12-25,2025-12-25,HOU,LAL,2025-12-24,HOU,HOU,1,0.43,1.419985256803251,100.0,42.0
C,HOU-LAL-2025-12-25,2025-12-25,HOU,LAL,2025-12-24,LAL,HOU,0,0.5033,3.00059409210862,100.0,-100.0
A,MIN-DEN-2025-12-25,2025-12-25,MIN,DEN,2025-12-24,DEN,DEN,1,0.532281,2.1075348929637956,100.0,110.75
B,MIN-DEN-2025-12-25,2025-12-25,MIN,DEN,2025-12-24,DEN,DEN,1,0.58,2.1075348929637956,100.0,110.75
C,MIN-DEN-2025-12-25,2025-12-25,MIN,DEN,2025-12-24,DEN,DEN,1,0.53,2.1075348929637956,100.0,110.75
A,SAS-OKC-2025-12-25,2025-12-25,SAS,OKC,2025-12-24,OKC,SAS,0,0.628817,1.2463014106447146,100.0,-100.0
B,SAS-OKC-2025-12-25,2025-12-25,SAS,OKC,2025-12-24,OKC,SAS,0,0.68,1.2463014106447146,100.0,-100.0
C,SAS-OKC-2025-12-25,2025-12-25,SAS,OKC,2025-12-24,OKC,SAS,0,0.63,1.2463014106447146,100.0,-100.0
A,BOS-IND-2025-12-26,2025-12-26,BOS,IND,2025-12-25,BOS,BOS,1,0.255721,1.5395645124767854,100.0,53.96
B,BOS-IND-2025-12-26,2025-12-26,BOS,IND,2025-12-25,BOS,BOS,1,0.43,1.5395645124767854,100.0,53.96
C,BOS-IND-2025-12-26,2025-12-26,BOS,IND,2025-12-25,BOS,BOS,1,0.2557,1.5395645124767854,100.0,53.96
A,CHO-ORL-2025-12-26,2025-12-26,CHO,ORL,2025-12-25,ORL,CHO,0,0.568602,1.6098968398025695,100.0,-100.0
B,CHO-ORL-2025-12-26,2025-12-26,CHO,ORL,2025-12-25,ORL,CHO,0,0.63,1.6098968398025695,100.0,-100.0
C,CHO-ORL-2025-12-26,2025-12-26,CHO,ORL,2025-12-25,ORL,CHO,0,0.57,1.6098968398025695,100.0,-100.0
A,DET-UTA-2025-12-26,2025-12-26,DET,UTA,2025-12-25,DET,UTA,0,0.252899,1.3237554899786077,100.0,-100.0
B,DET-UTA-2025-12-26,2025-12-26,DET,UTA,2025-12-25,DET,UTA,0,0.43,1.3237554899786077,100.0,-100.0
C,DET-UTA-2025-12-26,2025-12-26,DET,UTA,2025-12-25,DET,UTA,0,0.253,1.3237554899786077,100.0,-100.0
A,LAC-POR-2025-12-26,2025-12-26,LAC,POR,2025-12-25,POR,LAC,0,0.621508,1.6098968398025695,100.0,-100.0
B,LAC-POR-2025-12-26,2025-12-26,LAC,POR,2025-12-25,LAC,LAC,1,0.43,2.4018704589028004,100.0,140.19
C,LAC-POR-2025-12-26,2025-12-26,LAC,POR,2025-12-25,LAC,LAC,1,0.3785,2.4018704589028004,100.0,140.19
A,MIA-ATL-2025-12-26,2025-12-26,MIA,ATL,2025-12-25,ATL,MIA,0,0.550176,1.776161052107465,100.0,-100.0
B,MIA-ATL-2025-12-26,2025-12-26,MIA,ATL,2025-12-25,MIA,MIA,1,0.47,2.107534892963796,100.0,110.75
C,MIA-ATL-2025-12-26,2025-12-26,MIA,ATL,2025-12-25,MIA,MIA,1,0.45,2.107534892963796,100.0,110.75
A,MIL-MEM-2025-12-26,2025-12-26,MIL,MEM,2025-12-25,MEM,MEM,1,0.567528,1.6098968398025695,100.0,60.99
B,MIL-MEM-2025-12-26,2025-12-26,MIL,MEM,2025-12-25,MIL,MEM,0,0.48,2.4018704589028004,100.0,-100.0
C,MIL-MEM-2025-12-26,2025-12-26,MIL,MEM,2025-12-25,MIL,MEM,0,0.4325,2.4018704589028004,100.0,-100.0
A,PHI-CHI-2025-12-26,2025-12-26,PHI,CHI,2025-12-25,CHI,CHI,1,0.565948,2.7759813546006296,100.0,177.6
B,PHI-CHI-2025-12-26,2025-12-26,PHI,CHI,2025-12-25,PHI,CHI,0,0.43,1.4765224814319189,100.0,-100.0
C,PHI-CHI-2025-12-26,2025-12-26,PHI,CHI,2025-12-25,PHI,CHI,0,0.4341,1.4765224814319189,100.0,-100.0
A,PHO-NOP-2025-12-26,2025-12-26,PHO,NOP,2025-12-25,NOP,PHO,0,0.538,2.7759813546006296,100.0,-100.0
B,PHO-NOP-2025-12-26,2025-12-26,PHO,NOP,2025-12-25,PHO,PHO,1,0.43,1.4765224814319189,100.0,47.65
C,PHO-NOP-2025-12-26,2025-12-26,PHO,NOP,2025-12-25,PHO,PHO,1,0.462,1.4765224814319189,100.0,47.65
A,TOR-WAS-2025-12-26,2025-12-26,TOR,WAS,2025-12-25,TOR,WAS,0,0.366311,1.3458934441795845,100.0,-100.0
B,TOR-WAS-2025-12-26,2025-12-26,TOR,WAS,2025-12-25,TOR,WAS,0,0.43,1.3458934441795845,100.0,-100.0
C,TOR-WAS-2025-12-26,2025-12-26,TOR,WAS,2025-12-25,TOR,WAS,0,0.3663,1.3458934441795845,100.0,-100.0
A,BRK-MIN-2025-12-27,2025-12-27,BRK,MIN,2025-12-26,MIN,BRK,0,0.657876,1.1983526205738455,100.0,-100.0
B,BRK-MIN-2025-12-27,2025-12-27,BRK,MIN,2025-12-26,MIN,BRK,0,0.63,1.1983526205738455,100.0,-100.0
C,BRK-MIN-2025-12-27,2025-12-27,BRK,MIN,2025-12-26,MIN,BRK,0,0.658,1.1983526205738455,100.0,-100.0
A,CLE-HOU-2025-12-27,2025-12-27,CLE,HOU,2025-12-26,HOU,HOU,1,0.675988,1.731066853085368,100.0,73.11
B,CLE-HOU-2025-12-27,2025-12-27,CLE,HOU,2025-12-26,CLE,HOU,0,0.43,2.1747566620675696,100.0,-100.0
C,CLE-HOU-2025-12-27,2025-12-27,CLE,HOU,2025-12-26,HOU,HOU,1,0.676,1.731066853085368,100.0,73.11
A,DAL-SAC-2025-12-27,2025-12-27,DAL,SAC,2025-12-26,DAL,SAC,0,0.384178,1.776161052107465,100.0,-100.0
B,DAL-SAC-2025-12-27,2025-12-27,DAL,SAC,2025-12-26,DAL,SAC,0,0.43,1.776161052107465,100.0,-100.0
C,DAL-SAC-2025-12-27,2025-12-27,DAL,SAC,2025-12-26,DAL,SAC,0,0.3842,1.776161052107465,100.0,-100.0
A,DEN-ORL-2025-12-27,2025-12-27,DEN,ORL,2025-12-26,DEN,ORL,0,0.303995,1.6098968398025695,100.0,-100.0
B,DEN-ORL-2025-12-27,2025-12-27,DEN,ORL,2025-12-26,DEN,ORL,0,0.43,1.6098968398025695,100.0,-100.0
C,DEN-ORL-2025-12-27,2025-12-27,DEN,ORL,2025-12-26,DEN,ORL,0,0.304,1.6098968398025695,100.0,-100.0
A,IND-MIA-2025-12-27,2025-12-27,IND,MIA,2025-12-26,MIA,MIA,1,0.745416,1.419985256803251,100.0,42.0
B,IND-MIA-2025-12-27,2025-12-27,IND,MIA,2025-12-26,IND,MIA,0,0.48,3.00059409210862,100.0,-100.0
C,IND-MIA-2025-12-27,2025-12-27,IND,MIA,2025-12-26,MIA,MIA,1,0.7454,1.419985256803251,100.0,42.0
A,MIL-CHI-2025-12-27,2025-12-27,MIL,CHI,2025-12-26,CHI,MIL,0,0.705869,1.6098968398025695,100.0,-100.0
B,MIL-CHI-2025-12-27,2025-12-27,MIL,CHI,2025-12-26,MIL,MIL,1,0.48,2.4018704589028004,100.0,140.19
C,MIL-CHI-2025-12-27,2025-12-27,MIL,CHI,2025-12-26,MIL,MIL,1,0.3,2.4018704589028004,100.0,140.19
A,NYK-ATL-2025-12-27,2025-12-27,NYK,ATL,2025-12-26,NYK,NYK,1,0.314747,1.4765224814319189,100.0,47.65
B,NYK-ATL-2025-12-27,2025-12-27,NYK,ATL,2025-12-26,NYK,NYK,1,0.48,1.4765224814319189,100.0,47.65
C,NYK-ATL-2025-12-27,2025-12-27,NYK,ATL,2025-12-26,NYK,NYK,1,0.3147,1.4765224814319189,100.0,47.65
A,PHO-NOP-2025-12-27,2025-12-27,PHO,NOP,2025-12-26,NOP,PHO,0,0.539817,2.577547629742829,100.0,-100.0
B,PHO-NOP-2025-12-27,2025-12-27,PHO,NOP,2025-12-26,PHO,PHO,1,0.48,1.5395645124767854,100.0,53.96
C,PHO-NOP-2025-12-27,2025-12-27,PHO,NOP,2025-12-26,PHO,PHO,1,0.4602,1.5395645124767854,100.0,53.96
A,UTA-SAS-2025-12-27,2025-12-27,UTA,SAS,2025-12-26,SAS,UTA,0,0.867536,1.1456129323807809,100.0,-100.0
B,UTA-SAS-2025-12-27,2025-12-27,UTA,SAS,2025-12-26,SAS,UTA,0,0.68,1.1456129323807809,100.0,-100.0
C,UTA-SAS-2025-12-27,2025-12-27,UTA,SAS,2025-12-26,SAS,UTA,0,0.8675,1.1456129323807809,100.0,-100.0
A,BOS-POR-2025-12-28,2025-12-28,BOS,POR,2025-12-27,BOS,POR,0,0.323409,1.419985256803251,100.0,-100.0
B,BOS-POR-2025-12-28,2025-12-28,BOS,POR,2025-12-27,BOS,POR,0,0.43,1.419985256803251,100.0,-100.0
C,BOS-POR-2025-12-28,2025-12-28,BOS,POR,2025-12-27,BOS,POR,0,0.3234,1.419985256803251,100.0,-100.0
A,DET-LAC-2025-12-28,2025-12-28,DET,LAC,2025-12-27,DET,LAC,0,0.268988,2.107534892963796,100.0,-100.0
B,DET-LAC-2025-12-28,2025-12-28,DET,LAC,2025-12-27,DET,LAC,0,0.43,2.107534892963796,100.0,-100.0
C,DET-LAC-2025-12-28,2025-12-28,DET,LAC,2025-12-27,DET,LAC,0,0.269,2.107534892963796,100.0,-100.0
A,GSW-TOR-2025-12-28,2025-12-28,GSW,TOR,2025-12-27,GSW,TOR,0,0.492181,1.5395645124767854,100.0,-100.0
B,GSW-TOR-2025-12-28,2025-12-28,GSW,TOR,2025-12-27,GSW,TOR,0,0.43,1.5395645124767854,100.0,-100.0
C,GSW-TOR-2025-12-28,2025-12-28,GSW,TOR,2025-12-27,GSW,TOR,0,0.4922,1.5395645124767854,100.0,-100.0
A,MEM-WAS-2025-12-28,2025-12-28,MEM,WAS,2025-12-27,MEM,WAS,0,0.411104,1.3458934441795845,100.0,-100.0
B,MEM-WAS-2025-12-28,2025-12-28,MEM,WAS,2025-12-27,MEM,WAS,0,0.43,1.3458934441795845,100.0,-100.0
C,MEM-WAS-2025-12-28,2025-12-28,MEM,WAS,2025-12-27,MEM,WAS,0,0.4111,1.3458934441795845,100.0,-100.0
A,PHI-OKC-2025-12-28,2025-12-28,PHI,OKC,2025-12-27,OKC,OKC,1,0.782257,1.1233594112478285,100.0,12.34
B,PHI-OKC-2025-12-28,2025-12-28,PHI,OKC,2025-12-27,OKC,OKC,1,0.63,1.1233594112478285,100.0,12.34
C,PHI-OKC-2025-12-28,2025-12-28,PHI,OKC,2025-12-27,OKC,OKC,1,0.7823,1.1233594112478285,100.0,12.34
A,SAC-LAL-2025-12-28,2025-12-28,SAC,LAL,2025-12-27,LAL,LAL,1,0.787661,1.1840493352621067,100.0,18.4
B,SAC-LAL-2025-12-28,2025-12-28,SAC,LAL,2025-12-27,LAL,LAL,1,0.53,1.1840493352621067,100.0,18.4
C,SAC-LAL-2025-12-28,2025-12-28,SAC,LAL,2025-12-27,LAL,LAL,1,0.79,1.1840493352621067,100.0,18.4
A,ATL-OKC-2025-12-29,2025-12-29,ATL,OKC,2025-12-28,OKC,OKC,1,0.77298,1.0944003516016714,100.0,9.44
B,ATL-OKC-2025-12-29,2025-12-29,ATL,OKC,2025-12-28,OKC,OKC,1,0.63,1.0944003516016714,100.0,9.44
C,ATL-OKC-2025-12-29,2025-12-29,ATL,OKC,2025-12-28,OKC,OKC,1,0.773,1.0944003516016714,100.0,9.44
A,CLE-SAS-2025-12-29,2025-12-29,CLE,SAS,2025-12-28,SAS,CLE,0,0.71461,2.1075348929637956,100.0,-100.0
B,CLE-SAS-2025-12-29,2025-12-29,CLE,SAS,2025-12-28,CLE,CLE,1,0.43,1.776161052107465,100.0,77.62
C,CLE-SAS-2025-12-29,2025-12-29,CLE,SAS,2025-12-28,SAS,CLE,0,0.7146,2.1075348929637956,100.0,-100.0
A,DAL-POR-2025-12-29,2025-12-29,DAL,POR,2025-12-28,DAL,POR,0,0.453178,2.2460313670886864,100.0,-100.0
B,DAL-POR-2025-12-29,2025-12-29,DAL,POR,2025-12-28,DAL,POR,0,0.43,2.2460313670886864,100.0,-100.0
C,DAL-POR-2025-12-29,2025-12-29,DAL,POR,2025-12-28,DAL,POR,0,0.4532,2.2460313670886864,100.0,-100.0
A,DEN-MIA-2025-12-29,2025-12-29,DEN,MIA,2025-12-28,MIA,MIA,1,0.524764,1.776161052107465,100.0,77.62
B,DEN-MIA-2025-12-29,2025-12-29,DEN,MIA,2025-12-28,DEN,MIA,0,0.43,2.107534892963796,100.0,-100.0
C,DEN-MIA-2025-12-29,2025-12-29,DEN,MIA,2025-12-28,DEN,MIA,0,0.4752,2.107534892963796,100.0,-100.0
A,GSW-BRK-2025-12-29,2025-12-29,GSW,BRK,2025-12-28,BRK,GSW,0,0.661105,2.2460313670886856,100.0,-100.0
B,GSW-BRK-2025-12-29,2025-12-29,GSW,BRK,2025-12-28,GSW,GSW,1,0.43,1.688418440706501,100.0,68.84
C,GSW-BRK-2025-12-29,2025-12-29,GSW,BRK,2025-12-28,GSW,GSW,1,0.3389,1.688418440706501,100.0,68.84
A,IND-HOU-2025-12-29,2025-12-29,IND,HOU,2025-12-28,HOU,HOU,1,0.838391,1.077715858180721,100.0,7.77
B,IND-HOU-2025-12-29,2025-12-29,IND,HOU,2025-12-28,HOU,HOU,1,0.53,1.077715858180721,100.0,7.77
C,IND-HOU-2025-12-29,2025-12-29,IND,HOU,2025-12-28,HOU,HOU,1,0.8384,1.077715858180721,100.0,7.77
A,MIL-CHO-2025-12-29,2025-12-29,MIL,CHO,2025-12-28,CHO,MIL,0,0.608944,2.577547629742829,100.0,-100.0
B,MIL-CHO-2025-12-29,2025-12-29,MIL,CHO,2025-12-28,MIL,MIL,1,0.43,1.5395645124767854,100.0,53.96
C,MIL-CHO-2025-12-29,2025-12-29,MIL,CHO,2025-12-28,MIL,MIL,1,0.3911,1.5395645124767854,100.0,53.96
A,MIN-CHI-2025-12-29,2025-12-29,MIN,CHI,2025-12-28,MIN,MIN,1,0.485,1.419985256803251,100.0,42.0
B,MIN-CHI-2025-12-29,2025-12-29,MIN,CHI,2025-12-28,MIN,MIN,1,0.47,1.419985256803251,100.0,42.0
C,MIN-CHI-2025-12-29,2025-12-29,MIN,CHI,2025-12-28,MIN,MIN,1,0.485,1.419985256803251,100.0,42.0
A,NYK-NOP-2025-12-29,2025-12-29,NYK,NOP,2025-12-28,NYK,NYK,1,0.45357,1.3237554899786077,100.0,32.38
B,NYK-NOP-2025-12-29,2025-12-29,NYK,NOP,2025-12-28,NYK,NYK,1,0.43,1.3237554899786077,100.0,32.38
C,NYK-NOP-2025-12-29,2025-12-29,NYK,NOP,2025-12-28,NYK,NYK,1,0.4536,1.3237554899786077,100.0,32.38
A,ORL-TOR-2025-12-29,2025-12-29,ORL,TOR,2025-12-28,TOR,TOR,1,0.532269,3.00059409210862,100.0,200.06
B,ORL-TOR-2025-12-29,2025-12-29,ORL,TOR,2025-12-28,ORL,TOR,0,0.47,1.419985256803251,100.0,-100.0
C,ORL-TOR-2025-12-29,2025-12-29,ORL,TOR,2025-12-28,ORL,TOR,0,0.4677,1.419985256803251,100.0,-100.0
A,PHO-WAS-2025-12-29,2025-12-29,PHO,WAS,2025-12-28,PHO,PHO,1,0.32709,1.2463014106447146,100.0,24.63
B,PHO-WAS-2025-12-29,2025-12-29,PHO,WAS,2025-12-28,PHO,PHO,1,0.43,1.2463014106447146,100.0,24.63
C,PHO-WAS-2025-12-29,2025-12-29,PHO,WAS,2025-12-28,PHO,PHO,1,0.3271,1.2463014106447146,100.0,24.63
A,BOS-UTA-2025-12-30,2025-12-30,BOS,UTA,2025-12-29,BOS,BOS,1,0.348339,1.5395645124767854,100.0,53.96
B,BOS-UTA-2025-12-30,2025-12-30,BOS,UTA,2025-12-29,BOS,BOS,1,0.4,1.5395645124767854,100.0,53.96
C,BOS-UTA-2025-12-30,2025-12-30,BOS,UTA,2025-12-29,BOS,BOS,1,0.3483,1.5395645124767854,100.0,53.96
A,DET-LAL-2025-12-30,2025-12-30,DET,LAL,2025-12-29,DET,DET,1,0.332534,1.688418440706501,100.0,68.84
B,DET-LAL-2025-12-30,2025-12-30,DET,LAL,2025-12-29,DET,DET,1,0.48,1.688418440706501,100.0,68.84
C,DET-LAL-2025-12-30,2025-12-30,DET,LAL,2025-12-29,DET,DET,1,0.3325,1.688418440706501,100.0,68.84
A,PHI-MEM-2025-12-30,2025-12-30,PHI,MEM,2025-12-29,MEM,PHI,0,0.595488,1.6098968398025695,100.0,-100.0
B,PHI-MEM-2025-12-30,2025-12-30,PHI,MEM,2025-12-29,PHI,PHI,1,0.48,2.4018704589028004,100.0,140.19
C,PHI-MEM-2025-12-30,2025-12-30,PHI,MEM,2025-12-29,MEM,PHI,0,0.6,1.6098968398025695,100.0,-100.0
A,SAC-LAC-2025-12-30,2025-12-30,SAC,LAC,2025-12-29,LAC,LAC,1,0.705803,1.2463014106447146,100.0,24.63
B,SAC-LAC-2025-12-30,2025-12-30,SAC,LAC,2025-12-29,SAC,LAC,0,0.48,4.253041001352346,100.0,-100.0
C,SAC-LAC-2025-12-30,2025-12-30,SAC,LAC,2025-12-29,LAC,LAC,1,0.7058,1.2463014106447146,100.0,24.63
A,DEN-TOR-2025-12-31,2025-12-31,DEN,TOR,2025-12-30,TOR,DEN,0,0.54601,1.3939374523829573,100.0,-100.0
B,DEN-TOR-2025-12-31,2025-12-31,DEN,TOR,2025-12-30,DEN,DEN,1,0.48,3.123948630907922,100.0,212.39
C,DEN-TOR-2025-12-31,2025-12-31,DEN,TOR,2025-12-30,DEN,DEN,1,0.454,3.123948630907922,100.0,212.39
A,GSW-CHO-2025-12-31,2025-12-31,GSW,CHO,2025-12-30,GSW,GSW,1,0.434623,1.3692645512979118,100.0,36.93
B,GSW-CHO-2025-12-31,2025-12-31,GSW,CHO,2025-12-30,GSW,GSW,1,0.3,1.3692645512979118,100.0,36.93
C,GSW-CHO-2025-12-31,2025-12-31,GSW,CHO,2025-12-30,GSW,GSW,1,0.4346,1.3692645512979118,100.0,36.93
A,MIN-ATL-2025-12-31,2025-12-31,MIN,ATL,2025-12-30,MIN,ATL,0,0.387256,1.688418440706501,100.0,-100.0
B,MIN-ATL-2025-12-31,2025-12-31,MIN,ATL,2025-12-30,MIN,ATL,0,0.42,1.688418440706501,100.0,-100.0
C,MIN-ATL-2025-12-31,2025-12-31,MIN,ATL,2025-12-30,MIN,ATL,0,0.3873,1.688418440706501,100.0,-100.0
A,NOP-CHI-2025-12-31,2025-12-31,NOP,CHI,2025-12-30,CHI,CHI,1,0.546048,1.4765224814319189,100.0,47.65
B,NOP-CHI-2025-12-31,2025-12-31,NOP,CHI,2025-12-30,NOP,CHI,0,0.48,2.775981354600629,100.0,-100.0
C,NOP-CHI-2025-12-31,2025-12-31,NOP,CHI,2025-12-30,NOP,CHI,0,0.454,2.775981354600629,100.0,-100.0
A,NYK-SAS-2025-12-31,2025-12-31,NYK,SAS,2025-12-30,SAS,SAS,1,0.618545,1.776161052107465,100.0,77.62
B,NYK-SAS-2025-12-31,2025-12-31,NYK,SAS,2025-12-30,NYK,SAS,0,0.48,2.107534892963796,100.0,-100.0
C,NYK-SAS-2025-12-31,2025-12-31,NYK,SAS,2025-12-30,SAS,SAS,1,0.6185,1.776161052107465,100.0,77.62
A,ORL-IND-2025-12-31,2025-12-31,ORL,IND,2025-12-30,ORL,ORL,1,0.3961,1.3692645512979118,100.0,36.93
B,ORL-IND-2025-12-31,2025-12-31,ORL,IND,2025-12-30,ORL,ORL,1,0.48,1.3692645512979118,100.0,36.93
C,ORL-IND-2025-12-31,2025-12-31,ORL,IND,2025-12-30,ORL,ORL,1,0.3961,1.3692645512979118,100.0,36.93
A,PHO-CLE-2025-12-31,2025-12-31,PHO,CLE,2025-12-30,CLE,CLE,1,0.582751,1.2463014106447146,100.0,24.63
B,PHO-CLE-2025-12-31,2025-12-31,PHO,CLE,2025-12-30,CLE,CLE,1,0.54,1.2463014106447146,100.0,24.63
C,PHO-CLE-2025-12-31,2025-12-31,PHO,CLE,2025-12-30,CLE,CLE,1,0.5828,1.2463014106447146,100.0,24.63
A,POR-OKC-2025-12-31,2025-12-31,POR,OKC,2025-12-30,OKC,OKC,1,0.822078,1.077715858180721,100.0,7.77
B,POR-OKC-2025-12-31,2025-12-31,POR,OKC,2025-12-30,OKC,OKC,1,0.78,1.077715858180721,100.0,7.77
